seed,task_name,task_idx,epoch,metric_type,value
42.0,Task 2: Trotting,1,6,training_accuracy,98.31246597713664
42.0,Task 2: Trotting,1,7,training_loss,0.2632764831082551
42.0,Task 2: Trotting,1,7,training_accuracy,98.36690255851931
42.0,Task 2: Trotting,1,8,training_loss,0.2664955101335348
42.0,Task 2: Trotting,1,8,training_accuracy,98.42133913990202
42.0,Task 2: Trotting,1,9,training_loss,0.259656357358175
42.0,Task 2: Trotting,1,9,training_accuracy,98.36690255851931
42.0,Task 3: Galloping,2,0,training_loss,0.4845239776568527
42.0,Task 3: Galloping,2,0,training_accuracy,95.6544780074192
42.0,Task 3: Galloping,2,1,training_loss,0.2746906536311098
42.0,Task 3: Galloping,2,1,training_accuracy,97.456279809221
42.0,Task 3: Galloping,2,2,training_loss,0.2302075182316293
42.0,Task 3: Galloping,2,2,training_accuracy,98.14520402755696
42.0,Task 3: Galloping,2,3,training_loss,0.2099770594325442
42.0,Task 3: Galloping,2,3,training_accuracy,98.67514573396926
42.0,Task 3: Galloping,2,4,training_loss,0.1898535850823565
42.0,Task 3: Galloping,2,4,training_accuracy,98.62215156332805
42.0,Task 3: Galloping,2,5,training_loss,0.1843168222972123
42.0,Task 3: Galloping,2,5,training_accuracy,98.5691573926868
42.0,Task 3: Galloping,2,6,training_loss,0.1930794006156294
42.0,Task 3: Galloping,2,6,training_accuracy,98.72813990461049
42.0,Task 3: Galloping,2,7,training_loss,0.17716007673294
42.0,Task 3: Galloping,2,7,training_accuracy,98.78113407525171
42.0,Task 3: Galloping,2,8,training_loss,0.177374774797054
42.0,Task 3: Galloping,2,8,training_accuracy,98.78113407525171
42.0,Task 3: Galloping,2,9,training_loss,0.1762840336320512
42.0,Task 3: Galloping,2,9,training_accuracy,98.67514573396926
,Task 1: Sniffing,0,0,training_loss,1.3996914027676437
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 1: Sniffing,0,1,training_loss,0.9477477768718292
,Task 1: Sniffing,0,1,training_accuracy,96.42424242424242
,Task 1: Sniffing,0,2,training_loss,0.8693847166035663
,Task 1: Sniffing,0,2,training_accuracy,96.9090909090909
,Task 1: Sniffing,0,3,training_loss,0.827633925265435
,Task 1: Sniffing,0,3,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,4,training_loss,0.8091264820544783
,Task 1: Sniffing,0,4,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,5,training_loss,0.8013534879628005
,Task 1: Sniffing,0,5,training_accuracy,97.63636363636364
,Task 1: Sniffing,0,6,training_loss,0.793787860435603
,Task 1: Sniffing,0,6,training_accuracy,97.51515151515152
,Task 1: Sniffing,0,7,training_loss,0.7842857626148245
,Task 1: Sniffing,0,7,training_accuracy,97.75757575757576
,Task 1: Sniffing,0,8,training_loss,0.7869976995507199
,Task 1: Sniffing,0,8,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,9,training_loss,0.7743949851430388
,Task 1: Sniffing,0,9,training_accuracy,97.93939393939394
,Task 2: Trotting,1,0,training_loss,0.4621111651902555
,Task 2: Trotting,1,0,training_accuracy,96.62493195427326
,Task 2: Trotting,1,1,training_loss,0.3282467934521494
,Task 2: Trotting,1,1,training_accuracy,97.76810016330974
,Task 2: Trotting,1,2,training_loss,0.288915891019819
,Task 2: Trotting,1,2,training_accuracy,98.14915623298856
,Task 2: Trotting,1,3,training_loss,0.2846936453367666
,Task 2: Trotting,1,3,training_accuracy,98.0402830702232
,Task 2: Trotting,1,4,training_loss,0.2871095903885612
,Task 2: Trotting,1,4,training_accuracy,98.31246597713664
,Task 2: Trotting,1,5,training_loss,0.257038777392643
,Task 2: Trotting,1,5,training_accuracy,98.25802939575397
,Task 2: Trotting,1,6,training_loss,0.2784708419063868
,Task 2: Trotting,1,6,training_accuracy,98.31246597713664
,Task 2: Trotting,1,7,training_loss,0.2632764831082551
,Task 2: Trotting,1,7,training_accuracy,98.36690255851931
,Task 2: Trotting,1,8,training_loss,0.2664955101335348
,Task 2: Trotting,1,8,training_accuracy,98.42133913990202
,Task 2: Trotting,1,9,training_loss,0.259656357358175
,Task 2: Trotting,1,9,training_accuracy,98.36690255851931
,Task 3: Galloping,2,0,training_loss,0.4845239776568527
,Task 3: Galloping,2,0,training_accuracy,95.6544780074192
,Task 3: Galloping,2,1,training_loss,0.2746906536311098
,Task 3: Galloping,2,1,training_accuracy,97.456279809221
,Task 3: Galloping,2,2,training_loss,0.2302075182316293
,Task 3: Galloping,2,2,training_accuracy,98.14520402755696
,Task 3: Galloping,2,3,training_loss,0.2099770594325442
,Task 3: Galloping,2,3,training_accuracy,98.67514573396926
,Task 3: Galloping,2,4,training_loss,0.1898535850823565
,Task 3: Galloping,2,4,training_accuracy,98.62215156332805
,Task 3: Galloping,2,5,training_loss,0.1843168222972123
,Task 3: Galloping,2,5,training_accuracy,98.5691573926868
,Task 3: Galloping,2,6,training_loss,0.1930794006156294
,Task 3: Galloping,2,6,training_accuracy,98.72813990461049
,Task 3: Galloping,2,7,training_loss,0.17716007673294
,Task 3: Galloping,2,7,training_accuracy,98.78113407525171
,Task 3: Galloping,2,8,training_loss,0.177374774797054
,Task 3: Galloping,2,8,training_accuracy,98.78113407525171
,Task 3: Galloping,2,9,training_loss,0.1762840336320512
,Task 3: Galloping,2,9,training_accuracy,98.67514573396926
,Task 1: Sniffing,0,0,training_loss,1.3996914027676437
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 1: Sniffing,0,1,training_loss,0.9477477768718292
,Task 1: Sniffing,0,1,training_accuracy,96.42424242424242
,Task 1: Sniffing,0,2,training_loss,0.8693847166035663
,Task 1: Sniffing,0,2,training_accuracy,96.9090909090909
,Task 1: Sniffing,0,3,training_loss,0.827633925265435
,Task 1: Sniffing,0,3,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,4,training_loss,0.8091264820544783
,Task 1: Sniffing,0,4,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,5,training_loss,0.8013534879628005
,Task 1: Sniffing,0,5,training_accuracy,97.63636363636364
,Task 1: Sniffing,0,6,training_loss,0.793787860435603
,Task 1: Sniffing,0,6,training_accuracy,97.51515151515152
,Task 1: Sniffing,0,7,training_loss,0.7842857626148245
,Task 1: Sniffing,0,7,training_accuracy,97.75757575757576
,Task 1: Sniffing,0,8,training_loss,0.7869976995507199
,Task 1: Sniffing,0,8,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,9,training_loss,0.7743949851430388
,Task 1: Sniffing,0,9,training_accuracy,97.93939393939394
,Task 2: Trotting,1,0,training_loss,0.4621111651902555
,Task 2: Trotting,1,0,training_accuracy,96.62493195427326
,Task 2: Trotting,1,1,training_loss,0.3282467934521494
,Task 2: Trotting,1,1,training_accuracy,97.76810016330974
,Task 2: Trotting,1,2,training_loss,0.288915891019819
,Task 2: Trotting,1,2,training_accuracy,98.14915623298856
,Task 2: Trotting,1,3,training_loss,0.2846936453367666
,Task 2: Trotting,1,3,training_accuracy,98.0402830702232
,Task 2: Trotting,1,4,training_loss,0.2871095903885612
,Task 2: Trotting,1,4,training_accuracy,98.31246597713664
,Task 2: Trotting,1,5,training_loss,0.257038777392643
,Task 2: Trotting,1,5,training_accuracy,98.25802939575397
,Task 2: Trotting,1,6,training_loss,0.2784708419063868
,Task 2: Trotting,1,6,training_accuracy,98.31246597713664
,Task 2: Trotting,1,7,training_loss,0.2632764831082551
,Task 2: Trotting,1,7,training_accuracy,98.36690255851931
,Task 2: Trotting,1,8,training_loss,0.2664955101335348
,Task 2: Trotting,1,8,training_accuracy,98.42133913990202
,Task 2: Trotting,1,9,training_loss,0.259656357358175
,Task 2: Trotting,1,9,training_accuracy,98.36690255851931
,Task 3: Galloping,2,0,training_loss,0.4845239776568527
,Task 3: Galloping,2,0,training_accuracy,95.6544780074192
,Task 3: Galloping,2,1,training_loss,0.2746906536311098
,Task 3: Galloping,2,1,training_accuracy,97.456279809221
,Task 3: Galloping,2,2,training_loss,0.2302075182316293
,Task 3: Galloping,2,2,training_accuracy,98.14520402755696
,Task 3: Galloping,2,3,training_loss,0.2099770594325442
,Task 3: Galloping,2,3,training_accuracy,98.67514573396926
,Task 3: Galloping,2,4,training_loss,0.1898535850823565
,Task 3: Galloping,2,4,training_accuracy,98.62215156332805
,Task 3: Galloping,2,5,training_loss,0.1843168222972123
,Task 3: Galloping,2,5,training_accuracy,98.5691573926868
,Task 3: Galloping,2,6,training_loss,0.1930794006156294
,Task 3: Galloping,2,6,training_accuracy,98.72813990461049
,Task 3: Galloping,2,7,training_loss,0.17716007673294
,Task 3: Galloping,2,7,training_accuracy,98.78113407525171
,Task 3: Galloping,2,8,training_loss,0.177374774797054
,Task 3: Galloping,2,8,training_accuracy,98.78113407525171
,Task 3: Galloping,2,9,training_loss,0.1762840336320512
,Task 3: Galloping,2,9,training_accuracy,98.67514573396926
,Task 1: Sniffing,0,0,training_loss,1.3996914027676437
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 2: Trotting,1,0,training_loss,0.6723115518790551
,Task 2: Trotting,1,0,training_accuracy,95.15514425694066
,Task 3: Galloping,2,0,training_loss,0.5333866305396585
,Task 3: Galloping,2,0,training_accuracy,95.49549549549548
,Task 1: Sniffing,0,0,training_loss,1.3996914027676437
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 2: Trotting,1,0,training_loss,0.6723115518790551
,Task 2: Trotting,1,0,training_accuracy,95.15514425694066
,Task 3: Galloping,2,0,training_loss,0.5333866305396585
,Task 3: Galloping,2,0,training_accuracy,95.49549549549548
,Task 1: Sniffing,0,0,training_loss,1.3996914027676437
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 1: Sniffing,0,1,training_loss,0.9477477768718292
,Task 1: Sniffing,0,1,training_accuracy,96.42424242424242
,Task 1: Sniffing,0,2,training_loss,0.8693847166035663
,Task 1: Sniffing,0,2,training_accuracy,96.9090909090909
,Task 1: Sniffing,0,3,training_loss,0.827633925265435
,Task 1: Sniffing,0,3,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,4,training_loss,0.8091264820544783
,Task 1: Sniffing,0,4,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,5,training_loss,0.8013534879628005
,Task 1: Sniffing,0,5,training_accuracy,97.63636363636364
,Task 1: Sniffing,0,6,training_loss,0.793787860435603
,Task 1: Sniffing,0,6,training_accuracy,97.51515151515152
,Task 1: Sniffing,0,7,training_loss,0.7842857626148245
,Task 1: Sniffing,0,7,training_accuracy,97.75757575757576
,Task 1: Sniffing,0,8,training_loss,0.7869976995507199
,Task 1: Sniffing,0,8,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,9,training_loss,0.7743949851430388
,Task 1: Sniffing,0,9,training_accuracy,97.93939393939394
,Task 2: Trotting,1,0,training_loss,0.4621111651902555
,Task 2: Trotting,1,0,training_accuracy,96.62493195427326
,Task 2: Trotting,1,1,training_loss,0.3282467934521494
,Task 2: Trotting,1,1,training_accuracy,97.76810016330974
,Task 2: Trotting,1,2,training_loss,0.288915891019819
,Task 2: Trotting,1,2,training_accuracy,98.14915623298856
,Task 2: Trotting,1,3,training_loss,0.2846936453367666
,Task 2: Trotting,1,3,training_accuracy,98.0402830702232
,Task 2: Trotting,1,4,training_loss,0.2871095903885612
,Task 2: Trotting,1,4,training_accuracy,98.31246597713664
,Task 2: Trotting,1,5,training_loss,0.257038777392643
,Task 2: Trotting,1,5,training_accuracy,98.25802939575397
,Task 2: Trotting,1,6,training_loss,0.2784708419063868
,Task 2: Trotting,1,6,training_accuracy,98.31246597713664
,Task 2: Trotting,1,7,training_loss,0.2632764831082551
,Task 2: Trotting,1,7,training_accuracy,98.36690255851931
,Task 2: Trotting,1,8,training_loss,0.2664955101335348
,Task 2: Trotting,1,8,training_accuracy,98.42133913990202
,Task 2: Trotting,1,9,training_loss,0.259656357358175
,Task 2: Trotting,1,9,training_accuracy,98.36690255851931
,Task 3: Galloping,2,0,training_loss,0.4845239776568527
,Task 3: Galloping,2,0,training_accuracy,95.6544780074192
,Task 3: Galloping,2,1,training_loss,0.2746906536311098
,Task 3: Galloping,2,1,training_accuracy,97.456279809221
,Task 3: Galloping,2,2,training_loss,0.2302075182316293
,Task 3: Galloping,2,2,training_accuracy,98.14520402755696
,Task 3: Galloping,2,3,training_loss,0.2099770594325442
,Task 3: Galloping,2,3,training_accuracy,98.67514573396926
,Task 3: Galloping,2,4,training_loss,0.1898535850823565
,Task 3: Galloping,2,4,training_accuracy,98.62215156332805
,Task 3: Galloping,2,5,training_loss,0.1843168222972123
,Task 3: Galloping,2,5,training_accuracy,98.5691573926868
,Task 3: Galloping,2,6,training_loss,0.1930794006156294
,Task 3: Galloping,2,6,training_accuracy,98.72813990461049
,Task 3: Galloping,2,7,training_loss,0.17716007673294
,Task 3: Galloping,2,7,training_accuracy,98.78113407525171
,Task 3: Galloping,2,8,training_loss,0.177374774797054
,Task 3: Galloping,2,8,training_accuracy,98.78113407525171
,Task 3: Galloping,2,9,training_loss,0.1762840336320512
,Task 3: Galloping,2,9,training_accuracy,98.67514573396926
,Task 1: Sniffing,0,0,training_loss,1.409924214012695
,Task 1: Sniffing,0,0,training_accuracy,93.03030303030305
,Task 1: Sniffing,0,1,training_loss,0.939429305627039
,Task 1: Sniffing,0,1,training_accuracy,96.78787878787878
,Task 1: Sniffing,0,2,training_loss,0.8580866502451174
,Task 1: Sniffing,0,2,training_accuracy,97.45454545454544
,Task 1: Sniffing,0,3,training_loss,0.8176808388350588
,Task 1: Sniffing,0,3,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,4,training_loss,0.8014348560108832
,Task 1: Sniffing,0,4,training_accuracy,98.0
,Task 1: Sniffing,0,5,training_loss,0.7936135717154
,Task 1: Sniffing,0,5,training_accuracy,98.06060606060606
,Task 1: Sniffing,0,6,training_loss,0.7844433972849087
,Task 1: Sniffing,0,6,training_accuracy,97.93939393939394
,Task 1: Sniffing,0,7,training_loss,0.7803360964961802
,Task 1: Sniffing,0,7,training_accuracy,98.0
,Task 1: Sniffing,0,8,training_loss,0.7825524729580591
,Task 1: Sniffing,0,8,training_accuracy,98.12121212121212
,Task 1: Sniffing,0,9,training_loss,0.7688618897847042
,Task 1: Sniffing,0,9,training_accuracy,98.12121212121212
,Task 2: Trotting,1,0,training_loss,0.4595561093596511
,Task 2: Trotting,1,0,training_accuracy,96.62493195427326
,Task 2: Trotting,1,1,training_loss,0.3283949203801402
,Task 2: Trotting,1,1,training_accuracy,98.0402830702232
,Task 2: Trotting,1,2,training_loss,0.2872488644327938
,Task 2: Trotting,1,2,training_accuracy,98.25802939575397
,Task 2: Trotting,1,3,training_loss,0.2799466462343501
,Task 2: Trotting,1,3,training_accuracy,98.31246597713664
,Task 2: Trotting,1,4,training_loss,0.2835673509874403
,Task 2: Trotting,1,4,training_accuracy,98.25802939575397
,Task 2: Trotting,1,5,training_loss,0.2549931826210638
,Task 2: Trotting,1,5,training_accuracy,98.14915623298856
,Task 2: Trotting,1,6,training_loss,0.2749052136042903
,Task 2: Trotting,1,6,training_accuracy,98.36690255851931
,Task 2: Trotting,1,7,training_loss,0.2603291462253623
,Task 2: Trotting,1,7,training_accuracy,98.36690255851931
,Task 2: Trotting,1,8,training_loss,0.2647851767147812
,Task 2: Trotting,1,8,training_accuracy,98.36690255851931
,Task 2: Trotting,1,9,training_loss,0.2567282973446593
,Task 2: Trotting,1,9,training_accuracy,98.42133913990202
,Task 3: Galloping,2,0,training_loss,0.5303063398704849
,Task 3: Galloping,2,0,training_accuracy,94.91255961844196
,Task 3: Galloping,2,1,training_loss,0.2820315124308093
,Task 3: Galloping,2,1,training_accuracy,97.61526232114468
,Task 3: Galloping,2,2,training_loss,0.2344348286232892
,Task 3: Galloping,2,2,training_accuracy,98.14520402755696
,Task 3: Galloping,2,3,training_loss,0.2126017338161963
,Task 3: Galloping,2,3,training_accuracy,98.41017488076312
,Task 3: Galloping,2,4,training_loss,0.1974937189264281
,Task 3: Galloping,2,4,training_accuracy,98.46316905140436
,Task 3: Galloping,2,5,training_loss,0.1889991945126619
,Task 3: Galloping,2,5,training_accuracy,98.62215156332805
,Task 3: Galloping,2,6,training_loss,0.1983016186475726
,Task 3: Galloping,2,6,training_accuracy,98.62215156332805
,Task 3: Galloping,2,7,training_loss,0.1833993107087616
,Task 3: Galloping,2,7,training_accuracy,98.88712241653418
,Task 3: Galloping,2,8,training_loss,0.1820784968401245
,Task 3: Galloping,2,8,training_accuracy,98.83412824589296
,Task 3: Galloping,2,9,training_loss,0.1801684254629386
,Task 3: Galloping,2,9,training_accuracy,98.78113407525171
,Task 1: Sniffing,0,0,training_loss,1.409924214012695
,Task 1: Sniffing,0,0,training_accuracy,93.03030303030305
,Task 1: Sniffing,0,1,training_loss,0.939429305627039
,Task 1: Sniffing,0,1,training_accuracy,96.78787878787878
,Task 1: Sniffing,0,2,training_loss,0.8580866502451174
,Task 1: Sniffing,0,2,training_accuracy,97.45454545454544
,Task 1: Sniffing,0,3,training_loss,0.8176808388350588
,Task 1: Sniffing,0,3,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,4,training_loss,0.8014348560108832
,Task 1: Sniffing,0,4,training_accuracy,98.0
,Task 1: Sniffing,0,5,training_loss,0.7936135717154
,Task 1: Sniffing,0,5,training_accuracy,98.06060606060606
,Task 1: Sniffing,0,6,training_loss,0.7844433972849087
,Task 1: Sniffing,0,6,training_accuracy,97.93939393939394
,Task 1: Sniffing,0,7,training_loss,0.7803360964961802
,Task 1: Sniffing,0,7,training_accuracy,98.0
,Task 1: Sniffing,0,8,training_loss,0.7825524729580591
,Task 1: Sniffing,0,8,training_accuracy,98.12121212121212
,Task 1: Sniffing,0,9,training_loss,0.7688618897847042
,Task 1: Sniffing,0,9,training_accuracy,98.12121212121212
,Task 2: Trotting,1,0,training_loss,0.4595561093596511
,Task 2: Trotting,1,0,training_accuracy,96.62493195427326
,Task 2: Trotting,1,1,training_loss,0.3283949203801402
,Task 2: Trotting,1,1,training_accuracy,98.0402830702232
,Task 2: Trotting,1,2,training_loss,0.2872488644327938
,Task 2: Trotting,1,2,training_accuracy,98.25802939575397
,Task 2: Trotting,1,3,training_loss,0.2799466462343501
,Task 2: Trotting,1,3,training_accuracy,98.31246597713664
,Task 2: Trotting,1,4,training_loss,0.2835673509874403
,Task 2: Trotting,1,4,training_accuracy,98.25802939575397
,Task 2: Trotting,1,5,training_loss,0.2549931826210638
,Task 2: Trotting,1,5,training_accuracy,98.14915623298856
,Task 2: Trotting,1,6,training_loss,0.2749052136042903
,Task 2: Trotting,1,6,training_accuracy,98.36690255851931
,Task 2: Trotting,1,7,training_loss,0.2603291462253623
,Task 2: Trotting,1,7,training_accuracy,98.36690255851931
,Task 2: Trotting,1,8,training_loss,0.2647851767147812
,Task 2: Trotting,1,8,training_accuracy,98.36690255851931
,Task 2: Trotting,1,9,training_loss,0.2567282973446593
,Task 2: Trotting,1,9,training_accuracy,98.42133913990202
,Task 3: Galloping,2,0,training_loss,0.5303063398704849
,Task 3: Galloping,2,0,training_accuracy,94.91255961844196
,Task 3: Galloping,2,1,training_loss,0.2820315124308093
,Task 3: Galloping,2,1,training_accuracy,97.61526232114468
,Task 3: Galloping,2,2,training_loss,0.2344348286232892
,Task 3: Galloping,2,2,training_accuracy,98.14520402755696
,Task 3: Galloping,2,3,training_loss,0.2126017338161963
,Task 3: Galloping,2,3,training_accuracy,98.41017488076312
,Task 3: Galloping,2,4,training_loss,0.1974937189264281
,Task 3: Galloping,2,4,training_accuracy,98.46316905140436
